file_name,foreground_label,position_x,position_y
1269.png,4,48,70
1270.png,0,82,164
1271.png,3,51,60
1272.png,5,37,114
1273.png,7,44,100
1274.png,5,57,167
1275.png,7,147,53
1276.png,7,180,126
1277.png,9,27,191
1278.png,0,135,72
1279.png,9,143,15
1280.png,5,87,144
1281.png,3,130,120
1282.png,8,13,62
1283.png,2,16,79
1284.png,4,162,8
1285.png,2,181,186
1286.png,3,172,166
1287.png,1,91,35
1288.png,2,127,55
1289.png,8,100,148
1290.png,9,72,165
1291.png,2,91,85
1292.png,8,86,49
1293.png,1,10,98
1294.png,4,138,131
1295.png,2,16,93
1296.png,0,109,133
1297.png,4,49,123
1298.png,5,152,118
1299.png,4,48,175
1300.png,8,12,136
1301.png,1,172,12
1302.png,7,125,181
1303.png,4,107,135
1304.png,1,53,35
1305.png,1,64,176
1306.png,0,80,140
1307.png,2,63,21
1308.png,7,66,61
1309.png,7,175,82
1310.png,4,45,155
1311.png,4,154,86
1312.png,4,62,102
1313.png,4,23,172
1314.png,8,92,111
1315.png,4,190,135
1316.png,3,176,183
1317.png,6,26,149
1318.png,6,87,101
1319.png,0,82,62
1320.png,1,27,63
1321.png,3,36,185
1322.png,9,153,107
1323.png,8,156,86
1324.png,4,76,163
1325.png,8,153,127
1326.png,9,74,185
1327.png,6,92,18
1328.png,2,173,7
1329.png,0,83,25
1330.png,5,26,90
1331.png,5,151,109
1332.png,9,92,77
1333.png,4,154,191
1334.png,2,172,84
1335.png,0,69,14
1336.png,8,184,31
1337.png,8,44,122
1338.png,0,113,90
1339.png,4,126,95
1340.png,0,10,98
1341.png,7,65,157
1342.png,6,93,115
1343.png,9,87,109
1344.png,5,23,87
1345.png,3,119,159
1346.png,5,34,180
1347.png,4,48,12
1348.png,4,17,147
1349.png,4,147,46
1350.png,4,80,75
1351.png,3,42,0
1352.png,7,144,119
1353.png,9,106,183
1354.png,2,141,189
1355.png,5,27,14
1356.png,1,112,151
1357.png,8,177,84
1358.png,3,44,151
1359.png,2,2,84
1360.png,6,99,23
1361.png,9,16,35
1362.png,6,53,132
1363.png,3,185,160
1364.png,1,13,106
1365.png,7,170,39
1366.png,4,79,20
1367.png,6,177,120
1368.png,3,166,112
1369.png,7,4,39
1370.png,8,44,54
1371.png,6,146,103
1372.png,2,49,67
1373.png,4,22,45
1374.png,6,7,165
1375.png,8,132,32
1376.png,0,111,117
1377.png,1,183,105
1378.png,9,60,169
1379.png,9,72,48
1380.png,1,4,172
1381.png,0,183,163
1382.png,0,184,89
1383.png,8,172,59
1384.png,9,16,133
1385.png,4,43,167
1386.png,7,95,132
1387.png,4,21,185
1388.png,4,138,178
1389.png,1,182,138
1390.png,9,104,137
1391.png,8,157,73
1392.png,8,140,120
1393.png,6,105,132
1394.png,1,46,83
1395.png,7,119,144
1396.png,4,165,18
1397.png,8,2,143
1398.png,8,190,68
1399.png,8,104,8
1400.png,0,131,90
1401.png,5,3,137
1402.png,6,35,103
1403.png,6,130,0
1404.png,8,191,7
1405.png,3,81,158
1406.png,4,129,10
1407.png,4,158,151
1408.png,1,91,67
1409.png,2,71,110
1410.png,1,160,132
1411.png,5,23,11
1412.png,7,168,117
1413.png,1,161,28
1414.png,7,21,152
1415.png,2,136,191
1416.png,8,85,115
1417.png,5,35,152
1418.png,9,173,6
1419.png,5,29,135
1420.png,6,149,175
1421.png,1,76,168
1422.png,9,179,16
1423.png,5,116,68
1424.png,0,17,155
1425.png,4,163,125
1426.png,3,172,46
1427.png,3,62,40
1428.png,0,2,34
1429.png,8,169,37
1430.png,2,172,72
1431.png,8,169,118
1432.png,0,130,118
1433.png,9,77,170
1434.png,0,113,105
1435.png,4,186,41
1436.png,6,84,169
1437.png,9,178,13
1438.png,2,186,36
1439.png,8,115,1
1440.png,2,143,65
1441.png,7,2,60
1442.png,7,119,30
1443.png,2,0,113
1444.png,2,5,147
1445.png,7,33,55
1446.png,1,14,22
1447.png,6,190,179
1448.png,1,46,37
1449.png,3,93,119
1450.png,4,13,79
1451.png,4,148,116
1452.png,8,50,97
1453.png,6,122,45
1454.png,0,121,100
1455.png,1,62,27
1456.png,9,36,82
1457.png,4,42,57
1458.png,2,184,87
1459.png,7,100,32
1460.png,5,119,139
1461.png,3,97,100
1462.png,9,62,158
1463.png,0,102,77
1464.png,1,12,169
1465.png,9,34,24
1466.png,0,103,124
1467.png,9,174,70
1468.png,8,154,88
1469.png,7,122,24
1470.png,0,59,82
1471.png,4,135,10
1472.png,9,159,133
1473.png,0,6,44
1474.png,5,169,164
1475.png,2,106,45
1476.png,1,109,29
1477.png,0,154,146
1478.png,2,115,90
1479.png,8,185,111
1480.png,8,28,136
1481.png,0,176,184
1482.png,5,8,190
1483.png,7,31,113
1484.png,6,6,178
1485.png,6,149,135
1486.png,5,38,185
1487.png,3,173,147
1488.png,7,60,125
1489.png,7,132,160
1490.png,7,144,23
1491.png,4,127,174
1492.png,2,62,66
1493.png,0,45,27
1494.png,1,27,37
1495.png,7,122,112
1496.png,3,53,81
1497.png,2,146,114
1498.png,7,51,181
1499.png,3,54,170
1500.png,2,106,103
1501.png,2,179,159
1502.png,1,141,39
1503.png,5,128,182
1504.png,9,52,93
1505.png,9,179,12
1506.png,8,117,48
1507.png,0,61,151
1508.png,8,80,185
1509.png,4,100,183
1510.png,3,15,71
1511.png,3,183,121
1512.png,8,89,62
1513.png,5,92,11
1514.png,0,30,78
1515.png,8,132,111
1516.png,4,113,21
1517.png,5,57,159
1518.png,7,149,92
1519.png,5,64,147
1520.png,1,31,10
1521.png,5,22,146
1522.png,0,87,165
1523.png,2,121,188
1524.png,0,99,55
1525.png,5,137,91
1526.png,4,69,189
1527.png,2,162,7
1528.png,3,141,124
1529.png,6,37,97
1530.png,2,162,183
1531.png,6,131,76
1532.png,2,98,134
1533.png,2,39,118
1534.png,3,141,176
1535.png,4,147,52
1536.png,6,119,63
1537.png,6,141,69
1538.png,5,151,151
1539.png,3,164,2
1540.png,0,29,26
1541.png,1,140,66
1542.png,2,2,163
1543.png,7,9,19
1544.png,7,25,71
1545.png,5,108,131
1546.png,3,65,112
1547.png,1,142,46
1548.png,1,177,122
1549.png,7,67,23
1550.png,6,152,184
1551.png,1,141,145
1552.png,6,12,49
1553.png,3,1,182
1554.png,3,97,150
1555.png,3,149,45
1556.png,3,31,99
1557.png,4,35,39
1558.png,8,67,150
1559.png,1,75,49
1560.png,0,141,172
1561.png,7,97,42
1562.png,7,50,59
1563.png,6,85,47
1564.png,8,153,60
1565.png,1,77,88
1566.png,2,163,68
1567.png,5,78,73
1568.png,3,70,96
1569.png,4,59,3
1570.png,1,26,131
1571.png,1,68,85
1572.png,9,57,105
1573.png,3,132,72
1574.png,1,166,29
1575.png,4,15,172
1576.png,2,186,81
1577.png,7,120,83
1578.png,1,120,100
1579.png,6,5,126
1580.png,5,88,84
1581.png,7,40,190
1582.png,7,149,79
1583.png,7,77,42
1584.png,6,86,120
1585.png,6,111,141
1586.png,1,157,34
1587.png,9,38,127
1588.png,5,26,160
1589.png,0,106,178
1590.png,9,144,16
1591.png,5,19,93
1592.png,7,12,100
1593.png,0,169,104
1594.png,0,142,83
1595.png,4,47,160
1596.png,6,148,76
1597.png,8,37,24
1598.png,0,151,43
1599.png,1,89,75
1600.png,5,118,13
1601.png,0,41,10
1602.png,9,76,27
1603.png,3,149,71
1604.png,1,176,177
1605.png,1,149,95
1606.png,2,94,177
1607.png,0,114,127
1608.png,3,151,129
1609.png,2,124,103
1610.png,9,90,9
1611.png,1,94,73
1612.png,9,108,89
1613.png,6,51,187
1614.png,2,19,31
1615.png,4,95,55
1616.png,8,120,35
1617.png,8,110,114
1618.png,5,127,173
1619.png,9,190,132
1620.png,2,70,172
1621.png,1,73,157
1622.png,9,18,16
1623.png,4,132,138
1624.png,4,59,47
1625.png,3,34,152
1626.png,0,2,30
1627.png,6,131,175
1628.png,6,67,139
1629.png,0,174,116
1630.png,4,112,176
1631.png,1,153,76
1632.png,0,110,66
1633.png,9,89,65
1634.png,5,182,178
1635.png,6,166,148
1636.png,5,171,87
1637.png,6,159,120
1638.png,9,47,71
1639.png,4,180,81
1640.png,4,106,96
1641.png,2,29,132
1642.png,6,55,123
1643.png,8,135,181
1644.png,4,154,21
1645.png,7,76,157
1646.png,6,11,56
1647.png,5,9,8
1648.png,9,6,82
1649.png,8,43,179
1650.png,7,96,137
1651.png,1,130,167
1652.png,9,118,91
1653.png,5,44,156
1654.png,4,191,148
1655.png,3,178,189
1656.png,5,121,114
1657.png,4,157,161
1658.png,3,67,88
1659.png,4,21,189
1660.png,1,115,64
1661.png,5,18,165
1662.png,5,12,104
1663.png,4,110,87
1664.png,0,171,71
1665.png,8,180,168
1666.png,4,76,157
1667.png,4,185,145
1668.png,0,44,190
1669.png,9,164,115
1670.png,2,139,95
1671.png,8,96,97
1672.png,9,10,96
1673.png,8,66,187
1674.png,0,56,149
1675.png,2,99,71
1676.png,2,89,60
1677.png,2,140,120
1678.png,6,140,21
1679.png,7,178,33
1680.png,8,187,28
1681.png,1,73,4
1682.png,9,114,49
1683.png,8,14,117
1684.png,0,33,86
1685.png,3,10,152
1686.png,8,185,11
1687.png,6,19,40
1688.png,8,26,83
1689.png,1,111,53
1690.png,6,102,174
1691.png,5,175,30
1692.png,4,139,124
1693.png,2,60,26
1694.png,1,73,94
1695.png,4,74,73
1696.png,3,72,171
1697.png,9,14,110
1698.png,7,39,163
1699.png,8,48,49
1700.png,3,154,123
1701.png,0,3,44
1702.png,8,74,187
1703.png,3,146,70
1704.png,4,96,73
1705.png,2,171,50
1706.png,9,74,179
1707.png,1,114,170
1708.png,0,9,77
1709.png,0,73,106
1710.png,3,80,158
1711.png,0,75,85
1712.png,4,174,147
1713.png,5,51,119
1714.png,9,94,27
1715.png,0,14,61
1716.png,7,100,70
1717.png,5,158,44
1718.png,9,109,129
1719.png,5,103,32
1720.png,8,6,115
1721.png,8,50,18
1722.png,6,32,106
1723.png,3,122,2
1724.png,1,49,9
1725.png,9,52,133
1726.png,5,91,187
1727.png,2,120,100
1728.png,4,82,97
1729.png,7,57,93
1730.png,6,94,7
1731.png,1,13,122
1732.png,8,15,100
1733.png,6,163,187
1734.png,9,109,132
1735.png,3,15,61
1736.png,1,46,75
1737.png,3,184,41
1738.png,7,171,69
1739.png,4,167,97
1740.png,0,148,117
1741.png,6,99,14
1742.png,7,157,172
1743.png,6,59,154
1744.png,9,47,188
1745.png,2,180,137
1746.png,4,67,173
1747.png,1,137,156
1748.png,9,30,188
1749.png,8,121,154
1750.png,5,130,165
1751.png,8,150,50
1752.png,2,146,110
1753.png,2,23,19
1754.png,5,145,18
1755.png,0,55,160
1756.png,2,90,167
1757.png,0,176,156
1758.png,7,156,165
1759.png,0,7,131
1760.png,6,75,33
1761.png,6,77,176
1762.png,4,184,137
1763.png,8,109,94
1764.png,7,45,170
1765.png,9,8,147
1766.png,6,119,183
1767.png,9,15,104
1768.png,2,7,184
1769.png,3,167,110
1770.png,8,171,114
1771.png,8,13,67
1772.png,3,62,77
1773.png,9,190,38
1774.png,9,70,11
1775.png,8,5,69
1776.png,7,75,92
1777.png,2,134,189
1778.png,3,135,162
1779.png,5,75,13
1780.png,5,69,157
1781.png,1,68,111
1782.png,8,174,14
1783.png,7,160,37
1784.png,4,177,151
1785.png,3,0,10
1786.png,5,44,187
1787.png,2,84,156
1788.png,2,50,57
1789.png,2,28,44
1790.png,1,89,142
1791.png,4,43,55
1792.png,2,141,88
1793.png,2,162,173
1794.png,8,98,142
1795.png,4,44,78
1796.png,9,34,124
1797.png,8,37,129
1798.png,2,45,158
1799.png,1,152,54
1800.png,2,39,103
1801.png,5,46,175
1802.png,6,74,15
1803.png,3,160,9
1804.png,4,184,26
1805.png,5,125,77
1806.png,7,131,53
1807.png,6,83,75
1808.png,7,32,105
1809.png,6,126,142
1810.png,5,44,116
1811.png,0,70,26
1812.png,2,131,82
1813.png,4,168,62
1814.png,4,38,138
1815.png,3,58,33
1816.png,0,98,48
1817.png,4,21,16
1818.png,2,182,49
1819.png,6,19,164
1820.png,1,111,14
1821.png,8,82,0
1822.png,8,36,165
1823.png,3,90,102
1824.png,0,60,13
1825.png,7,163,8
1826.png,4,128,102
1827.png,9,89,4
1828.png,7,32,69
1829.png,9,109,52
1830.png,2,181,118
1831.png,0,59,97
1832.png,4,25,158
1833.png,7,33,56
1834.png,3,121,125
1835.png,7,77,127
1836.png,6,143,191
1837.png,6,165,172
1838.png,2,154,182
1839.png,3,44,61
1840.png,7,52,7
1841.png,3,4,138
1842.png,6,36,137
1843.png,8,87,22
1844.png,2,29,13
1845.png,3,25,29
1846.png,3,168,120
1847.png,5,59,22
1848.png,5,159,35
1849.png,5,175,71
1850.png,2,117,0
1851.png,4,45,35
1852.png,2,75,22
1853.png,8,20,73
1854.png,7,129,57
1855.png,4,67,61
1856.png,3,154,21
1857.png,7,147,120
1858.png,7,115,20
1859.png,8,79,146
1860.png,5,127,135
1861.png,2,73,129
1862.png,8,181,58
1863.png,4,94,81
1864.png,3,140,163
1865.png,5,190,105
1866.png,4,108,29
1867.png,2,155,46
1868.png,9,109,50
1869.png,1,186,93
1870.png,4,98,61
1871.png,0,45,69
1872.png,0,8,140
1873.png,5,116,83
1874.png,6,142,151
1875.png,5,47,10
1876.png,6,91,181
1877.png,8,170,77
1878.png,0,37,50
1879.png,3,95,49
1880.png,4,129,161
1881.png,4,27,61
1882.png,4,90,123
1883.png,2,87,6
1884.png,2,32,58
1885.png,0,104,121
1886.png,5,72,162
1887.png,0,138,123
1888.png,3,5,76
1889.png,4,109,142
1890.png,7,165,100
1891.png,7,175,141
1892.png,3,3,154
1893.png,9,133,93
1894.png,7,186,80
1895.png,3,49,162
1896.png,7,60,119
1897.png,3,153,119
1898.png,7,50,166
1899.png,7,111,87
1900.png,7,133,42
1901.png,1,12,114
1902.png,7,80,50
1903.png,4,29,45
1904.png,4,190,25
1905.png,7,156,53
1906.png,9,20,121
1907.png,1,167,30
1908.png,7,182,89
1909.png,7,46,45
1910.png,4,35,133
1911.png,5,97,13
1912.png,9,18,14
1913.png,0,159,154
1914.png,8,147,91
1915.png,7,40,65
1916.png,3,126,146
1917.png,6,105,27
1918.png,2,173,98
1919.png,3,44,109
1920.png,8,125,130
1921.png,2,183,66
1922.png,5,95,117
1923.png,4,37,164
1924.png,8,9,127
1925.png,4,58,41
1926.png,0,131,36
1927.png,7,115,69
1928.png,5,111,169
1929.png,2,190,160
1930.png,7,110,12
1931.png,7,182,74
1932.png,2,76,112
1933.png,6,48,144
1934.png,4,98,177
1935.png,0,74,110
1936.png,2,116,22
1937.png,4,134,167
1938.png,3,104,116
1939.png,8,5,177
1940.png,9,68,128
1941.png,4,9,160
1942.png,5,43,34
1943.png,5,169,190
1944.png,6,10,57
1945.png,7,190,185
1946.png,1,132,134
1947.png,9,170,149
1948.png,6,122,25
1949.png,5,178,58
1950.png,0,63,41
1951.png,3,23,144
1952.png,4,175,68
1953.png,4,65,74
1954.png,0,161,70
1955.png,6,120,58
1956.png,6,66,145
1957.png,8,19,155
1958.png,3,2,51
1959.png,6,39,38
1960.png,0,145,106
1961.png,3,80,39
1962.png,3,54,118
1963.png,3,158,122
1964.png,8,19,18
1965.png,3,64,23
1966.png,3,39,164
1967.png,8,87,45
1968.png,4,128,84
1969.png,3,170,128
1970.png,8,149,86
1971.png,2,98,139
1972.png,9,8,180
1973.png,1,170,40
1974.png,4,37,154
1975.png,9,130,0
1976.png,5,139,155
1977.png,0,171,117
1978.png,6,157,64
1979.png,5,156,87
1980.png,0,39,89
1981.png,2,141,125
1982.png,6,102,40
1983.png,5,66,90
1984.png,4,165,109
1985.png,1,40,133
1986.png,5,94,147
1987.png,9,113,110
1988.png,0,115,112
1989.png,6,142,94
1990.png,2,107,59
1991.png,5,185,82
1992.png,4,150,178
1993.png,5,94,108
1994.png,8,129,162
1995.png,2,121,174
1996.png,8,186,110
1997.png,7,108,183
1998.png,5,57,91
1999.png,0,187,69
2000.png,7,62,12
2001.png,9,55,74
2002.png,9,37,74
2003.png,8,184,13
2004.png,2,52,23
2005.png,1,18,20
2006.png,0,155,175
2007.png,2,183,63
2008.png,7,60,24
2009.png,5,101,169
2010.png,0,92,147
2011.png,3,71,100
2012.png,8,45,73
2013.png,5,66,77
2014.png,0,114,11
2015.png,7,185,175
2016.png,9,103,183
2017.png,5,86,60
2018.png,8,109,129
2019.png,6,56,39
2020.png,9,112,35
2021.png,0,113,31
2022.png,7,80,149
2023.png,1,96,28
2024.png,9,122,28
2025.png,3,53,69
2026.png,5,56,166
2027.png,0,118,173
2028.png,5,165,129
2029.png,1,131,185
2030.png,7,33,169
2031.png,8,20,191
2032.png,9,97,107
2033.png,2,112,172
2034.png,0,176,5
2035.png,0,58,12
2036.png,8,78,108
2037.png,1,40,1
2038.png,1,191,78
2039.png,1,17,11
2040.png,6,65,61
2041.png,2,60,95
2042.png,3,46,123
2043.png,6,109,16
2044.png,2,112,148
2045.png,7,65,4
2046.png,1,9,96
2047.png,9,0,15
2048.png,3,127,16
2049.png,7,45,130
2050.png,6,79,117
2051.png,3,130,148
2052.png,1,140,55
2053.png,0,23,32
2054.png,5,95,41
2055.png,9,73,86
2056.png,4,49,166
2057.png,3,61,111
2058.png,9,5,14
2059.png,5,13,131
2060.png,0,89,47
2061.png,9,135,19
2062.png,2,121,93
2063.png,7,49,160
2064.png,5,113,15
2065.png,8,93,121
2066.png,0,132,187
2067.png,1,188,82
2068.png,3,37,111
2069.png,4,62,179
2070.png,8,40,180
2071.png,5,174,53
2072.png,1,115,4
2073.png,5,176,53
2074.png,7,96,107
2075.png,7,73,114
2076.png,2,156,133
2077.png,8,1,134
2078.png,4,67,82
2079.png,2,104,77
2080.png,2,179,99
2081.png,5,74,60
2082.png,3,26,57
2083.png,3,157,109
2084.png,1,15,145
2085.png,4,68,110
2086.png,9,11,19
2087.png,2,1,150
2088.png,4,182,171
2089.png,5,126,0
2090.png,2,171,117
2091.png,2,81,136
2092.png,3,70,99
2093.png,2,190,70
2094.png,1,11,169
2095.png,5,38,174
2096.png,8,103,104
2097.png,9,168,25
2098.png,2,118,184
2099.png,6,122,130
2100.png,6,142,28
2101.png,1,27,21
2102.png,7,162,45
2103.png,7,39,38
2104.png,5,128,86
2105.png,4,21,56
2106.png,4,162,15
2107.png,0,109,41
2108.png,5,137,143
2109.png,8,120,156
2110.png,8,90,174
2111.png,6,164,13
2112.png,6,176,133
2113.png,7,136,53
2114.png,2,171,182
2115.png,6,168,43
2116.png,4,154,96
2117.png,5,137,81
2118.png,1,130,173
2119.png,7,126,161
2120.png,5,31,17
2121.png,2,162,9
2122.png,4,51,37
2123.png,4,181,91
2124.png,6,120,54
2125.png,5,191,100
2126.png,2,74,115
2127.png,3,97,16
2128.png,8,163,0
2129.png,9,121,55
2130.png,3,75,35
2131.png,4,126,59
2132.png,3,1,103
2133.png,2,2,105
2134.png,6,70,184
2135.png,7,122,52
2136.png,2,180,66
2137.png,3,86,20
2138.png,2,145,52
2139.png,7,139,163
2140.png,7,116,44
2141.png,3,127,93
2142.png,0,137,32
2143.png,1,11,136
2144.png,4,149,150
2145.png,0,0,129
2146.png,6,92,184
2147.png,5,33,181
2148.png,5,172,148
2149.png,1,70,4
2150.png,6,40,35
2151.png,7,154,98
2152.png,6,130,131
2153.png,1,38,33
2154.png,3,25,55
2155.png,4,137,100
2156.png,0,83,95
2157.png,9,90,178
2158.png,9,14,176
2159.png,6,21,3
2160.png,8,145,89
2161.png,8,164,66
2162.png,3,78,35
2163.png,2,77,96
2164.png,3,26,75
2165.png,3,11,111
2166.png,8,143,104
2167.png,5,86,17
2168.png,3,189,149
2169.png,0,3,48
2170.png,9,35,50
2171.png,0,111,182
2172.png,8,125,116
2173.png,1,142,145
2174.png,3,143,124
2175.png,4,83,16
2176.png,8,7,43
2177.png,2,19,20
2178.png,4,73,50
2179.png,6,155,144
2180.png,1,8,30
2181.png,3,24,148
2182.png,5,54,107
2183.png,5,111,103
2184.png,1,9,55
2185.png,1,106,17
2186.png,1,174,190
2187.png,9,0,141
2188.png,5,6,39
2189.png,0,70,176
2190.png,4,186,135
2191.png,2,9,95
2192.png,9,119,181
2193.png,2,158,56
2194.png,5,142,172
2195.png,7,109,150
2196.png,4,153,187
2197.png,3,16,25
2198.png,3,185,162
2199.png,9,19,49
2200.png,1,159,89
2201.png,7,114,180
2202.png,2,135,51
2203.png,6,91,126
2204.png,1,155,166
2205.png,2,6,57
2206.png,9,6,42
2207.png,7,50,31
2208.png,9,102,167
2209.png,0,160,85
2210.png,4,43,112
2211.png,7,123,102
2212.png,8,181,40
2213.png,4,125,70
2214.png,9,190,3
2215.png,9,132,116
2216.png,4,1,2
2217.png,2,39,184
2218.png,9,110,126
2219.png,9,137,127
2220.png,8,64,137
2221.png,8,48,68
2222.png,6,7,40
2223.png,3,36,42
2224.png,2,1,73
2225.png,4,13,132
2226.png,6,168,151
2227.png,1,168,81
2228.png,7,154,16
2229.png,8,188,73
2230.png,2,163,43
2231.png,5,82,77
2232.png,8,81,183
2233.png,0,85,38
2234.png,4,127,161
2235.png,4,95,121
2236.png,5,134,30
2237.png,2,12,11
2238.png,4,22,105
2239.png,6,168,10
2240.png,5,165,21
2241.png,6,110,77
2242.png,5,140,97
2243.png,7,48,89
2244.png,7,42,32
2245.png,4,95,142
2246.png,5,131,73
2247.png,2,14,78
2248.png,0,102,30
2249.png,1,171,183
2250.png,1,43,93
2251.png,9,62,0
2252.png,6,178,165
2253.png,4,65,53
2254.png,3,129,18
2255.png,8,49,150
2256.png,7,178,27
2257.png,4,189,34
2258.png,0,85,191
2259.png,1,71,185
2260.png,5,84,20
2261.png,5,19,85
2262.png,0,110,114
2263.png,7,86,29
2264.png,0,1,141
2265.png,8,37,70
2266.png,5,35,47
2267.png,6,37,69
2268.png,1,80,175
2269.png,2,83,161
2270.png,3,1,113
2271.png,5,46,130
2272.png,8,167,40
2273.png,9,13,27
2274.png,6,6,96
2275.png,7,126,67
2276.png,6,152,87
2277.png,0,174,20
2278.png,7,176,153
2279.png,3,29,5
2280.png,1,182,87
2281.png,9,22,67
2282.png,4,5,160
2283.png,1,183,120
2284.png,8,89,150
2285.png,8,145,4
2286.png,1,9,26
2287.png,0,133,120
2288.png,6,148,135
2289.png,1,180,47
2290.png,7,110,121
2291.png,2,160,17
2292.png,5,17,124
2293.png,4,131,142
2294.png,5,164,29
2295.png,6,61,62
2296.png,6,47,175
2297.png,4,164,56
2298.png,8,71,68
2299.png,6,121,172
2300.png,4,89,29
2301.png,7,170,145
2302.png,9,3,171
2303.png,9,92,75
2304.png,4,125,151
2305.png,5,87,18
2306.png,1,14,191
2307.png,3,26,187
2308.png,9,32,33
2309.png,8,53,109
2310.png,6,40,182
2311.png,7,55,41
2312.png,3,182,122
2313.png,9,65,141
2314.png,5,102,51
2315.png,2,69,178
2316.png,5,117,61
2317.png,2,77,188
2318.png,1,44,86
2319.png,7,167,8
2320.png,1,111,175
2321.png,7,55,117
2322.png,0,78,104
2323.png,8,158,191
2324.png,3,3,3
2325.png,8,72,186
2326.png,3,45,66
2327.png,4,48,79
2328.png,1,158,75
2329.png,4,55,189
2330.png,0,181,50
2331.png,7,21,35
2332.png,9,119,129
2333.png,8,66,80
2334.png,5,160,28
2335.png,5,190,9
2336.png,6,128,179
2337.png,3,114,140
2338.png,9,189,92
2339.png,1,30,92
2340.png,2,72,84
2341.png,0,191,161
2342.png,0,68,134
2343.png,2,53,1
2344.png,8,118,114
2345.png,0,65,4
2346.png,2,142,141
2347.png,9,191,22
2348.png,3,191,97
2349.png,2,78,168
2350.png,0,27,139
2351.png,9,173,72
2352.png,9,187,87
2353.png,3,140,83
2354.png,2,49,131
2355.png,0,33,168
2356.png,6,95,84
2357.png,9,128,35
2358.png,7,9,114
2359.png,3,187,162
2360.png,7,101,152
2361.png,5,56,104
2362.png,1,129,41
2363.png,4,126,19
2364.png,6,134,42
2365.png,0,132,60
2366.png,7,90,91
2367.png,5,80,153
2368.png,8,15,116
2369.png,6,161,115
2370.png,7,8,57
2371.png,5,62,76
2372.png,2,172,41
2373.png,5,147,103
2374.png,5,17,142
2375.png,3,62,172
2376.png,3,22,163
2377.png,2,123,14
2378.png,2,101,126
2379.png,9,35,110
2380.png,9,158,150
2381.png,8,183,157
2382.png,8,4,76
2383.png,3,120,76
2384.png,5,190,50
