file_name,foreground_label,background_label,position_x,position_y
1073.png,9,15,185,127
1074.png,3,59,24,187
1075.png,9,85,115,54
1076.png,3,15,102,51
1077.png,2,15,130,181
1078.png,9,15,110,2
1079.png,1,39,83,70
1080.png,8,8,48,91
1081.png,5,29,83,171
1082.png,9,65,51,107
1083.png,7,31,144,189
1084.png,2,48,24,134
1085.png,6,63,76,37
1086.png,0,10,138,149
1087.png,8,38,39,36
1088.png,5,15,183,6
1089.png,7,98,1,55
1090.png,1,48,28,0
1091.png,5,78,54,184
1092.png,8,69,75,103
1093.png,5,1,96,35
1094.png,7,33,27,106
1095.png,1,77,29,97
1096.png,5,76,63,178
1097.png,0,14,67,36
1098.png,3,41,142,35
1099.png,9,39,25,175
1100.png,3,48,143,81
1101.png,6,60,32,185
1102.png,9,98,6,74
1103.png,1,72,21,185
1104.png,3,67,101,137
1105.png,9,51,5,136
1106.png,8,79,21,54
1107.png,2,55,46,160
1108.png,2,34,125,27
1109.png,3,11,85,191
1110.png,2,33,94,149
1111.png,5,65,4,68
1112.png,9,30,13,4
1113.png,7,41,179,89
1114.png,9,48,164,186
1115.png,9,97,100,79
1116.png,8,86,39,104
1117.png,9,96,4,103
1118.png,7,33,48,74
1119.png,0,85,165,4
1120.png,3,89,48,72
1121.png,3,86,102,116
1122.png,2,99,140,118
1123.png,0,4,167,2
1124.png,3,32,143,36
1125.png,7,24,164,191
1126.png,6,2,15,95
1127.png,3,30,189,90
1128.png,3,84,109,144
1129.png,2,99,182,166
1130.png,0,14,17,72
1131.png,6,90,57,83
1132.png,6,100,33,101
1133.png,5,73,121,82
1134.png,5,47,141,124
1135.png,7,91,22,109
1136.png,5,14,117,161
1137.png,9,41,92,154
1138.png,8,97,56,23
1139.png,2,33,143,29
1140.png,9,61,167,181
1141.png,8,55,188,31
1142.png,0,55,187,120
1143.png,4,45,77,102
1144.png,0,33,26,137
1145.png,1,29,160,129
1146.png,2,79,32,19
1147.png,0,68,36,3
1148.png,4,56,184,58
1149.png,7,1,87,157
1150.png,3,79,131,75
1151.png,8,84,45,163
1152.png,5,51,19,66
1153.png,1,56,170,16
1154.png,6,71,76,104
1155.png,6,3,138,73
1156.png,5,83,19,112
1157.png,5,67,90,111
1158.png,4,74,68,30
1159.png,6,4,75,11
1160.png,3,30,136,149
1161.png,6,77,7,51
1162.png,8,78,113,59
1163.png,2,37,188,59
1164.png,3,36,153,18
1165.png,7,78,70,85
1166.png,0,83,21,120
1167.png,7,41,98,191
1168.png,0,63,149,112
1169.png,4,71,158,7
1170.png,1,72,172,34
1171.png,9,14,134,94
1172.png,5,64,175,134
1173.png,7,24,184,25
1174.png,8,97,149,51
1175.png,6,9,165,97
1176.png,6,68,21,124
1177.png,8,94,23,183
1178.png,0,49,57,97
1179.png,7,98,66,91
1180.png,2,74,108,124
1181.png,8,100,12,91
1182.png,4,39,24,75
1183.png,8,97,76,20
1184.png,2,28,123,84
1185.png,0,40,165,169
1186.png,9,7,78,121
1187.png,0,84,101,147
1188.png,0,40,19,140
1189.png,2,42,80,24
1190.png,9,72,13,22
1191.png,6,15,180,0
1192.png,6,36,168,81
1193.png,5,39,54,100
1194.png,6,14,117,71
1195.png,0,15,128,86
1196.png,3,60,97,145
1197.png,7,92,128,181
1198.png,5,52,105,68
1199.png,5,63,102,136
1200.png,7,6,31,172
1201.png,9,30,72,178
1202.png,3,68,155,124
1203.png,4,86,113,115
1204.png,5,46,79,44
1205.png,0,62,58,169
1206.png,5,45,127,17
1207.png,2,53,94,109
1208.png,3,47,142,114
1209.png,2,31,127,44
1210.png,6,78,96,30
1211.png,0,11,63,184
1212.png,4,46,78,21
1213.png,9,69,88,5
1214.png,0,6,120,151
1215.png,7,42,15,82
1216.png,0,78,169,66
1217.png,9,54,98,75
1218.png,7,12,73,108
1219.png,2,83,67,118
1220.png,6,8,167,180
1221.png,4,0,103,87
1222.png,6,51,44,14
1223.png,9,54,67,27
1224.png,5,96,95,179
1225.png,4,37,115,69
1226.png,7,52,11,24
1227.png,0,64,102,167
1228.png,6,29,86,58
1229.png,8,14,116,33
1230.png,8,73,187,153
1231.png,9,94,52,111
1232.png,9,80,31,60
1233.png,9,21,138,84
1234.png,0,41,173,33
1235.png,9,89,7,157
1236.png,8,88,30,12
1237.png,6,82,169,134
1238.png,4,40,121,70
1239.png,8,1,150,123
1240.png,1,71,76,104
1241.png,9,66,133,147
1242.png,1,91,179,175
1243.png,0,26,121,124
1244.png,5,95,31,190
1245.png,8,49,139,29
1246.png,6,82,110,123
1247.png,9,0,154,63
1248.png,6,36,103,11
1249.png,0,82,156,5
1250.png,8,20,65,120
1251.png,1,89,149,80
1252.png,3,51,130,37
1253.png,9,78,178,189
1254.png,4,76,27,131
1255.png,8,19,83,166
1256.png,4,5,112,102
1257.png,3,66,153,125
1258.png,2,3,11,159
1259.png,6,9,79,129
1260.png,0,22,146,155
1261.png,8,77,122,40
1262.png,9,80,168,16
1263.png,9,28,189,118
1264.png,4,64,52,116
1265.png,3,76,151,11
1266.png,0,98,9,2
1267.png,2,67,85,181
1268.png,4,11,13,133
1269.png,4,80,125,120
1270.png,0,98,45,58
1271.png,3,7,130,145
1272.png,5,16,84,47
1273.png,7,3,80,46
1274.png,5,47,112,149
1275.png,7,90,28,3
1276.png,7,49,1,110
1277.png,9,28,117,154
1278.png,0,92,13,137
1279.png,9,69,87,10
1280.png,5,47,40,40
1281.png,3,8,132,81
1282.png,8,49,130,87
1283.png,2,58,124,72
1284.png,4,2,13,11
1285.png,2,23,190,166
1286.png,3,9,68,143
1287.png,1,47,98,188
1288.png,2,62,42,32
1289.png,8,74,114,0
1290.png,9,1,176,153
1291.png,2,39,174,157
1292.png,8,23,45,162
1293.png,1,22,20,167
1294.png,4,41,52,9
1295.png,2,70,88,65
1296.png,0,35,9,79
1297.png,4,36,15,104
1298.png,5,29,76,28
1299.png,4,4,111,147
1300.png,8,25,145,186
1301.png,1,54,20,148
1302.png,7,38,164,55
1303.png,4,26,113,33
1304.png,1,96,111,175
1305.png,1,50,72,99
1306.png,0,85,55,80
1307.png,2,31,170,103
1308.png,7,71,139,147
1309.png,7,73,4,136
1310.png,4,31,157,13
1311.png,4,48,172,96
1312.png,4,14,29,103
1313.png,4,44,70,132
1314.png,8,60,43,171
1315.png,4,3,17,150
1316.png,3,76,155,121
1317.png,6,67,61,151
1318.png,6,24,154,160
1319.png,0,65,104,132
1320.png,1,62,46,52
1321.png,3,72,25,185
1322.png,9,71,123,143
1323.png,8,9,36,118
1324.png,4,92,120,15
1325.png,8,56,178,95
1326.png,9,89,113,184
1327.png,6,66,109,12
1328.png,2,68,101,162
1329.png,0,94,54,118
1330.png,5,28,182,87
1331.png,5,80,47,117
1332.png,9,44,118,116
1333.png,4,59,90,183
1334.png,2,70,105,63
1335.png,0,93,19,102
1336.png,8,35,71,135
1337.png,8,101,39,184
1338.png,0,41,66,149
1339.png,4,64,89,45
1340.png,0,65,90,143
1341.png,7,77,47,46
1342.png,6,3,17,30
1343.png,9,91,62,50
1344.png,5,39,13,180
1345.png,3,47,172,154
1346.png,5,81,176,27
1347.png,4,99,75,63
1348.png,4,33,18,63
1349.png,4,54,147,35
1350.png,4,39,144,127
1351.png,3,3,121,165
1352.png,7,13,72,65
1353.png,9,47,95,165
1354.png,2,10,26,85
1355.png,5,28,154,17
1356.png,1,68,46,35
1357.png,8,37,180,19
1358.png,3,65,173,17
1359.png,2,100,174,2
1360.png,6,83,111,170
1361.png,9,31,186,47
1362.png,6,89,153,19
1363.png,3,77,171,165
1364.png,1,44,152,20
1365.png,7,59,83,60
1366.png,4,89,102,150
1367.png,6,47,26,126
1368.png,3,21,18,73
1369.png,7,98,191,119
1370.png,8,85,44,37
1371.png,6,1,0,51
1372.png,2,49,12,8
1373.png,4,78,89,106
1374.png,6,42,187,39
1375.png,8,73,137,118
1376.png,0,87,134,31
1377.png,1,17,42,101
1378.png,9,61,75,106
1379.png,9,59,110,28
1380.png,1,25,159,40
1381.png,0,26,59,184
1382.png,0,70,111,172
1383.png,8,16,186,113
1384.png,9,94,187,34
1385.png,4,95,119,97
1386.png,7,21,105,67
1387.png,4,57,102,155
1388.png,4,59,27,172
1389.png,1,79,178,169
1390.png,9,42,4,172
1391.png,8,76,33,12
1392.png,8,11,122,58
1393.png,6,66,123,64
1394.png,1,53,172,191
1395.png,7,87,141,8
1396.png,4,94,71,171
1397.png,8,15,117,57
1398.png,8,30,151,10
1399.png,8,25,6,152
1400.png,0,12,102,119
1401.png,5,94,166,148
1402.png,6,41,177,74
1403.png,6,0,86,162
1404.png,8,8,143,188
1405.png,3,3,16,96
1406.png,4,47,188,73
1407.png,4,34,161,127
1408.png,1,31,98,25
1409.png,2,48,149,52
1410.png,1,62,51,121
1411.png,5,39,51,112
1412.png,7,39,48,43
1413.png,1,79,32,139
1414.png,7,5,153,24
1415.png,2,3,46,47
1416.png,8,89,119,36
1417.png,5,78,184,82
1418.png,9,58,165,162
1419.png,5,44,158,178
1420.png,6,92,190,11
1421.png,1,2,69,163
1422.png,9,81,31,43
1423.png,5,31,112,165
1424.png,0,19,66,26
1425.png,4,22,152,154
1426.png,3,46,172,44
1427.png,3,41,153,37
1428.png,0,45,131,133
1429.png,8,44,13,43
1430.png,2,29,144,40
1431.png,8,45,150,86
1432.png,0,33,56,156
1433.png,9,2,73,178
1434.png,0,29,111,160
1435.png,4,93,29,46
1436.png,6,52,1,116
1437.png,9,65,42,76
1438.png,2,0,49,146
1439.png,8,67,165,89
1440.png,2,35,167,49
1441.png,7,95,52,97
1442.png,7,42,151,101
1443.png,2,74,143,99
1444.png,2,31,100,136
1445.png,7,53,74,101
1446.png,1,41,83,2
1447.png,6,12,62,42
1448.png,1,96,107,121
1449.png,3,61,121,120
1450.png,4,74,113,140
1451.png,4,51,112,155
1452.png,8,15,82,121
1453.png,6,25,2,110
1454.png,0,96,16,54
1455.png,1,60,128,119
1456.png,9,72,127,95
1457.png,4,20,121,182
1458.png,2,52,45,54
1459.png,7,75,154,58
1460.png,5,2,159,132
1461.png,3,101,24,21
1462.png,9,25,147,20
1463.png,0,63,181,62
1464.png,1,34,88,114
1465.png,9,76,31,141
1466.png,0,12,46,175
1467.png,9,35,147,102
1468.png,8,47,146,105
1469.png,7,41,27,61
1470.png,0,20,40,26
1471.png,4,13,104,5
1472.png,9,16,132,103
1473.png,0,54,55,101
1474.png,5,54,76,190
1475.png,2,73,90,2
1476.png,1,24,73,82
1477.png,0,73,150,163
1478.png,2,22,45,111
1479.png,8,44,16,10
1480.png,8,89,168,59
1481.png,0,56,50,191
1482.png,5,37,142,127
1483.png,7,39,12,93
1484.png,6,15,123,8
1485.png,6,63,128,160
1486.png,5,10,144,181
1487.png,3,48,148,116
1488.png,7,3,149,11
1489.png,7,6,52,40
1490.png,7,64,100,159
1491.png,4,16,117,71
1492.png,2,15,5,138
1493.png,0,91,43,28
1494.png,1,40,118,27
1495.png,7,38,167,99
1496.png,3,31,89,180
1497.png,2,2,68,107
1498.png,7,19,95,139
1499.png,3,63,99,190
1500.png,2,20,177,50
1501.png,2,59,188,28
1502.png,1,47,94,0
1503.png,5,3,121,153
1504.png,9,54,98,151
1505.png,9,20,166,59
1506.png,8,92,70,169
1507.png,0,94,176,144
1508.png,8,29,126,182
1509.png,4,82,2,130
1510.png,3,66,111,57
1511.png,3,63,34,77
1512.png,8,29,36,190
1513.png,5,26,130,123
1514.png,0,8,76,174
1515.png,8,80,69,74
1516.png,4,48,68,96
1517.png,5,6,167,125
1518.png,7,23,187,123
1519.png,5,51,69,179
1520.png,1,32,76,130
1521.png,5,75,119,34
1522.png,0,11,110,60
1523.png,2,83,154,29
1524.png,0,98,126,59
1525.png,5,56,43,51
1526.png,4,95,75,157
1527.png,2,73,86,45
1528.png,3,24,107,37
1529.png,6,21,140,35
1530.png,2,12,105,183
1531.png,6,87,32,161
1532.png,2,42,171,145
1533.png,2,72,54,9
1534.png,3,88,35,98
1535.png,4,39,82,47
1536.png,6,79,139,153
1537.png,6,74,138,51
1538.png,5,19,43,85
1539.png,3,20,129,48
1540.png,0,75,175,16
1541.png,1,66,12,10
1542.png,2,87,65,151
1543.png,7,101,138,166
1544.png,7,95,119,98
1545.png,5,96,25,164
1546.png,3,42,181,77
1547.png,1,80,43,0
1548.png,1,91,139,134
1549.png,7,7,64,104
1550.png,6,80,102,102
1551.png,1,99,36,191
1552.png,6,73,38,182
1553.png,3,76,13,84
1554.png,3,62,75,162
1555.png,3,15,102,75
1556.png,3,87,130,189
1557.png,4,78,10,138
1558.png,8,80,3,179
1559.png,1,25,46,18
1560.png,0,68,37,76
1561.png,7,42,163,122
1562.png,7,9,91,53
1563.png,6,99,172,160
1564.png,8,4,146,160
1565.png,1,40,19,18
1566.png,2,18,95,20
1567.png,5,68,87,114
1568.png,3,99,33,37
1569.png,4,73,46,63
1570.png,1,11,49,156
1571.png,1,97,110,160
1572.png,9,62,157,6
1573.png,3,27,145,54
1574.png,1,56,141,133
1575.png,4,19,101,57
1576.png,2,69,172,3
1577.png,7,0,8,56
1578.png,1,48,125,113
1579.png,6,13,112,7
1580.png,5,9,140,75
1581.png,7,29,37,85
1582.png,7,78,41,185
1583.png,7,68,126,170
1584.png,6,76,68,118
1585.png,6,59,27,20
1586.png,1,58,48,162
1587.png,9,98,122,186
1588.png,5,98,56,83
1589.png,0,5,113,144
1590.png,9,84,41,44
1591.png,5,75,31,94
1592.png,7,43,54,12
1593.png,0,67,88,127
1594.png,0,97,159,140
1595.png,4,55,152,4
1596.png,6,93,182,12
1597.png,8,60,41,70
1598.png,0,13,111,190
1599.png,1,74,24,33
1600.png,5,69,26,158
1601.png,0,80,146,35
1602.png,9,78,121,25
1603.png,3,94,31,10
1604.png,1,73,75,151
1605.png,1,62,95,98
1606.png,2,88,128,40
1607.png,0,76,57,108
1608.png,3,20,43,79
1609.png,2,79,75,64
1610.png,9,100,62,121
1611.png,1,52,44,109
1612.png,9,81,54,8
1613.png,6,9,65,85
1614.png,2,26,94,186
1615.png,4,100,158,153
1616.png,8,40,92,63
1617.png,8,28,123,161
1618.png,5,35,92,82
1619.png,9,95,101,2
1620.png,2,2,72,181
1621.png,1,19,70,31
1622.png,9,46,6,130
1623.png,4,33,84,55
1624.png,4,5,160,113
1625.png,3,92,49,98
1626.png,0,27,173,98
1627.png,6,10,160,91
1628.png,6,90,165,30
1629.png,0,50,79,181
1630.png,4,52,93,185
1631.png,1,34,7,1
1632.png,0,90,33,3
1633.png,9,21,110,66
1634.png,5,81,150,2
1635.png,6,41,113,124
1636.png,5,41,4,35
1637.png,6,89,94,51
1638.png,9,64,97,72
1639.png,4,100,123,124
1640.png,4,101,88,106
1641.png,2,33,79,187
1642.png,6,53,5,33
1643.png,8,36,72,12
1644.png,4,68,152,48
1645.png,7,85,75,140
1646.png,6,85,152,75
1647.png,5,76,27,35
1648.png,9,48,135,8
1649.png,8,57,138,155
1650.png,7,15,71,142
1651.png,1,55,78,14
1652.png,9,4,163,10
1653.png,5,40,88,48
1654.png,4,28,48,131
1655.png,3,75,60,169
1656.png,5,55,101,157
1657.png,4,11,102,147
1658.png,3,82,130,0
1659.png,4,20,27,54
1660.png,1,49,35,127
1661.png,5,25,38,157
1662.png,5,49,154,58
1663.png,4,73,191,65
1664.png,0,50,82,36
1665.png,8,22,100,76
1666.png,4,51,82,120
1667.png,4,16,2,147
1668.png,0,50,40,172
1669.png,9,36,140,119
1670.png,2,89,92,90
1671.png,8,75,50,46
1672.png,9,82,122,94
1673.png,8,57,22,91
1674.png,0,63,170,91
1675.png,2,87,13,18
1676.png,2,99,104,174
1677.png,2,88,23,87
1678.png,6,82,93,61
1679.png,7,29,186,110
1680.png,8,86,122,186
1681.png,1,37,23,162
1682.png,9,19,5,125
1683.png,8,30,46,151
1684.png,0,45,163,30
1685.png,3,33,170,157
1686.png,8,9,30,43
1687.png,6,21,9,24
1688.png,8,52,27,37
1689.png,1,97,177,75
1690.png,6,2,133,47
1691.png,5,28,156,82
1692.png,4,82,74,21
1693.png,2,48,21,9
1694.png,1,77,31,42
1695.png,4,82,124,120
1696.png,3,76,26,174
1697.png,9,37,92,177
1698.png,7,8,108,37
1699.png,8,52,161,183
1700.png,3,29,22,52
1701.png,0,37,35,85
1702.png,8,80,126,6
1703.png,3,34,56,165
1704.png,4,53,102,176
1705.png,2,44,158,126
1706.png,9,85,76,39
1707.png,1,48,67,24
1708.png,0,47,78,49
1709.png,0,18,1,8
1710.png,3,3,84,67
1711.png,0,29,174,121
1712.png,4,22,178,136
1713.png,5,84,116,180
1714.png,9,68,147,116
1715.png,0,89,0,17
1716.png,7,40,21,53
1717.png,5,5,80,84
1718.png,9,91,42,30
1719.png,5,54,151,41
1720.png,8,19,136,97
1721.png,8,64,167,28
1722.png,6,24,131,31
1723.png,3,65,22,168
1724.png,1,57,181,131
1725.png,9,52,87,111
1726.png,5,76,25,61
1727.png,2,39,130,139
1728.png,4,78,150,157
1729.png,7,99,179,82
1730.png,6,39,53,84
1731.png,1,7,122,38
1732.png,8,13,3,71
1733.png,6,99,154,116
1734.png,9,39,50,11
1735.png,3,61,112,168
1736.png,1,98,163,147
1737.png,3,54,77,126
1738.png,7,69,44,37
1739.png,4,11,2,22
1740.png,0,46,0,75
1741.png,6,67,85,161
1742.png,7,24,96,183
1743.png,6,62,72,136
1744.png,9,52,98,75
1745.png,2,63,168,171
1746.png,4,86,180,60
1747.png,1,20,45,110
1748.png,9,91,187,103
1749.png,8,15,3,9
1750.png,5,89,123,89
1751.png,8,29,168,66
1752.png,2,34,34,96
1753.png,2,93,158,20
1754.png,5,91,132,138
1755.png,0,15,29,87
1756.png,2,15,166,175
1757.png,0,64,106,73
1758.png,7,0,121,106
1759.png,0,19,42,140
1760.png,6,2,141,92
1761.png,6,14,67,109
1762.png,4,64,107,141
1763.png,8,29,29,36
1764.png,7,79,22,57
1765.png,9,37,85,123
1766.png,6,71,82,134
1767.png,9,15,119,105
1768.png,2,27,183,31
1769.png,3,74,166,126
1770.png,8,52,109,116
1771.png,8,30,176,19
1772.png,3,9,189,181
1773.png,9,95,81,112
1774.png,9,86,121,48
1775.png,8,87,74,38
1776.png,7,89,118,113
1777.png,2,4,150,25
1778.png,3,24,182,84
1779.png,5,97,18,56
1780.png,5,27,22,103
1781.png,1,12,166,178
1782.png,8,68,2,101
1783.png,7,39,139,100
1784.png,4,87,20,184
1785.png,3,35,131,136
1786.png,5,8,139,172
1787.png,2,47,91,33
1788.png,2,97,11,3
1789.png,2,56,53,8
1790.png,1,12,152,21
1791.png,4,50,15,53
1792.png,2,35,23,79
1793.png,2,4,72,146
1794.png,8,82,77,113
1795.png,4,38,0,45
1796.png,9,22,6,42
1797.png,8,96,129,138
1798.png,2,100,63,75
1799.png,1,29,138,119
1800.png,2,49,65,131
1801.png,5,36,67,139
1802.png,6,78,69,65
1803.png,3,97,181,92
1804.png,4,54,169,163
1805.png,5,34,103,54
1806.png,7,44,19,84
1807.png,6,75,181,7
1808.png,7,34,48,99
1809.png,6,32,127,1
1810.png,5,88,103,171
1811.png,0,26,179,143
1812.png,2,27,161,88
1813.png,4,35,73,7
1814.png,4,53,31,138
1815.png,3,36,120,47
1816.png,0,9,151,96
1817.png,4,21,190,11
1818.png,2,47,26,148
1819.png,6,57,108,168
1820.png,1,38,26,14
1821.png,8,83,145,2
1822.png,8,12,95,138
1823.png,3,73,186,83
1824.png,0,83,52,172
1825.png,7,90,109,112
1826.png,4,50,49,74
1827.png,9,42,40,41
1828.png,7,10,33,40
1829.png,9,90,42,62
1830.png,2,92,78,104
1831.png,0,37,3,143
1832.png,4,67,184,3
1833.png,7,80,36,79
1834.png,3,35,143,75
1835.png,7,9,144,81
1836.png,6,38,110,143
1837.png,6,46,57,58
1838.png,2,70,30,99
1839.png,3,59,80,48
1840.png,7,52,160,151
1841.png,3,40,79,163
1842.png,6,72,14,147
1843.png,8,61,5,32
1844.png,2,65,180,17
1845.png,3,93,131,68
1846.png,3,57,75,146
1847.png,5,1,133,90
1848.png,5,31,166,55
1849.png,5,49,134,163
1850.png,2,76,64,92
1851.png,4,97,10,189
1852.png,2,9,146,89
1853.png,8,8,177,156
1854.png,7,57,52,149
1855.png,4,60,171,180
1856.png,3,87,104,93
1857.png,7,71,135,10
1858.png,7,33,100,190
1859.png,8,24,129,39
1860.png,5,80,129,160
1861.png,2,25,188,66
1862.png,8,16,82,138
1863.png,4,91,97,191
1864.png,3,82,98,92
1865.png,5,37,9,169
1866.png,4,81,167,110
1867.png,2,16,155,21
1868.png,9,63,173,172
1869.png,1,92,111,162
1870.png,4,18,191,73
1871.png,0,19,69,22
1872.png,0,77,76,168
1873.png,5,84,174,1
1874.png,6,14,20,48
1875.png,5,53,189,166
1876.png,6,69,47,123
1877.png,8,28,154,55
1878.png,0,27,180,120
1879.png,3,36,150,142
1880.png,4,43,186,54
1881.png,4,36,3,103
1882.png,4,89,70,80
1883.png,2,88,150,186
1884.png,2,90,184,176
1885.png,0,75,26,66
1886.png,5,42,180,24
1887.png,0,58,47,73
1888.png,3,20,92,3
1889.png,4,22,157,116
1890.png,7,23,78,120
1891.png,7,39,153,165
1892.png,3,5,51,149
1893.png,9,64,131,14
1894.png,7,97,127,148
1895.png,3,30,64,41
1896.png,7,46,50,84
1897.png,3,101,163,5
1898.png,7,45,62,124
1899.png,7,87,80,13
1900.png,7,28,62,68
1901.png,1,47,182,122
1902.png,7,18,133,6
1903.png,4,100,151,21
1904.png,4,82,131,158
1905.png,7,11,173,148
1906.png,9,71,128,185
1907.png,1,48,154,38
1908.png,7,67,8,136
1909.png,7,9,186,149
1910.png,4,45,106,84
1911.png,5,0,3,80
1912.png,9,36,175,99
1913.png,0,19,118,114
1914.png,8,85,181,165
1915.png,7,45,89,122
1916.png,3,21,21,130
1917.png,6,88,104,76
1918.png,2,12,82,28
1919.png,3,50,187,153
1920.png,8,18,33,87
1921.png,2,35,1,142
1922.png,5,58,166,65
1923.png,4,71,30,136
1924.png,8,65,70,190
1925.png,4,43,104,89
1926.png,0,2,153,64
1927.png,7,5,114,115
1928.png,5,25,190,186
1929.png,2,91,73,55
1930.png,7,73,103,187
1931.png,7,82,73,145
1932.png,2,70,84,140
1933.png,6,33,144,46
1934.png,4,56,12,178
1935.png,0,63,17,175
1936.png,2,11,138,97
1937.png,4,24,106,18
1938.png,3,93,30,33
1939.png,8,84,82,53
1940.png,9,72,133,105
1941.png,4,51,90,110
1942.png,5,54,167,188
1943.png,5,66,127,162
1944.png,6,99,15,140
1945.png,7,24,96,124
1946.png,1,56,187,159
1947.png,9,74,117,164
1948.png,6,8,16,68
1949.png,5,54,34,55
1950.png,0,90,36,3
1951.png,3,0,153,93
1952.png,4,70,151,12
1953.png,4,58,68,128
1954.png,0,27,147,86
1955.png,6,64,163,154
1956.png,6,72,68,61
1957.png,8,59,10,77
1958.png,3,2,118,74
1959.png,6,30,115,55
1960.png,0,92,100,130
1961.png,3,100,30,25
1962.png,3,29,160,162
1963.png,3,46,22,53
1964.png,8,80,78,96
1965.png,3,64,123,25
1966.png,3,85,159,2
1967.png,8,58,169,159
1968.png,4,79,189,124
1969.png,3,74,181,190
1970.png,8,83,8,4
1971.png,2,87,154,155
1972.png,9,29,4,69
1973.png,1,75,146,102
1974.png,4,8,92,52
1975.png,9,88,131,108
1976.png,5,8,65,68
1977.png,0,40,152,126
1978.png,6,59,110,145
1979.png,5,99,68,129
1980.png,0,74,39,94
1981.png,2,93,82,138
1982.png,6,56,107,116
1983.png,5,41,14,76
1984.png,4,89,15,96
1985.png,1,81,191,156
1986.png,5,46,9,158
1987.png,9,39,29,119
1988.png,0,65,115,11
1989.png,6,86,172,182
1990.png,2,21,57,91
1991.png,5,47,27,115
1992.png,4,5,75,102
1993.png,5,78,168,12
1994.png,8,35,103,144
1995.png,2,95,64,36
1996.png,8,101,191,32
1997.png,7,57,69,85
1998.png,5,46,60,102
1999.png,0,21,113,102
2000.png,7,63,180,188
2001.png,9,84,129,46
2002.png,9,15,10,63
2003.png,8,84,89,56
2004.png,2,12,92,119
2005.png,1,58,75,145
2006.png,0,23,136,74
2007.png,2,47,188,105
2008.png,7,76,100,156
2009.png,5,7,159,110
2010.png,0,43,135,8
2011.png,3,80,65,107
2012.png,8,17,91,16
2013.png,5,44,142,72
2014.png,0,68,190,164
2015.png,7,81,67,31
2016.png,9,76,83,142
2017.png,5,76,59,45
2018.png,8,73,80,140
2019.png,6,70,153,152
2020.png,9,53,174,166
2021.png,0,1,27,65
2022.png,7,24,48,150
2023.png,1,88,180,106
2024.png,9,55,114,128
2025.png,3,41,35,128
2026.png,5,54,13,33
2027.png,0,61,33,93
2028.png,5,13,19,152
2029.png,1,72,70,170
2030.png,7,55,36,25
2031.png,8,70,140,188
2032.png,9,18,74,124
2033.png,2,98,99,7
2034.png,0,74,182,51
2035.png,0,68,2,150
2036.png,8,14,116,43
2037.png,1,54,16,16
2038.png,1,55,121,163
2039.png,1,16,146,129
2040.png,6,4,135,168
2041.png,2,80,178,37
2042.png,3,37,109,150
2043.png,6,94,3,178
2044.png,2,74,153,46
2045.png,7,57,172,24
2046.png,1,46,58,69
2047.png,9,20,145,52
2048.png,3,53,184,100
2049.png,7,20,185,69
2050.png,6,80,49,2
2051.png,3,74,42,145
2052.png,1,38,183,99
2053.png,0,37,165,174
2054.png,5,92,150,100
2055.png,9,100,165,172
2056.png,4,85,87,113
2057.png,3,43,20,158
2058.png,9,62,69,41
2059.png,5,91,23,129
2060.png,0,73,73,87
2061.png,9,68,13,15
2062.png,2,69,112,92
